listing_id,title,district,property_type,price_hkd,usable_area_sqft,bedrooms,bathrooms,floor,kitchen_type,building_age_years,agency,image_url,url,fetched_at,enriched_at,estate,building_area_sqft,address,description,latitude,longitude,rent_includes,subletting,cooking_method,primary_school_net,secondary_school_net,published_at,updated_at,expires_at,image_urls,sharing_type,sharing_terms,monthly_mortgage_hkd,monthly_holding_hkd,monthly_outlay_hkd,initial_outlay_hkd,est_market_rent_hkd,npv_total_cost_buy_30y_hkd,npv_total_cost_rent_30y_hkd,npv_net_worth_buy_30y_hkd,npv_net_worth_rent_30y_hkd,buy_vs_rent_30y_hkd
3951645,【$588萬再傾！半分鐘到地鐵站●特大一房！有票再有驚喜】,長沙灣,私人屋苑/華懋,6280000,350,1,1,中層,開放式廚房,1,美聯物業代理有限公司,https://i1.28hse.com/2026/07/202607292300048749619_thumb.jpg,https://www.28hse.com/buy/apartment/property-3951645,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:06:51.558757+00:00,瑜悅,,九龍長沙灣瑜悅 東京街28號,"歡迎致電/Whatsapp/WeChat查詢
許生：6368O681 24小時 即時回覆
微信號：barryhui6368O681
無論任何一手新盤/二手樓盤
大量筍盤作比較 篩選最啱您的樓盤
本人均可為貴客提供全套買賣及售後服務
首次置業
售前壓測,首期,供款計算
銀行按揭上會
法律咨詢
律師轉介
裝修轉介
水電煤,差餉地租轉名
收樓驗樓
售後租務管理",22.335566,114.15847,,,,,,2026-07-29T23:00:05+08:00,2026-07-29T23:00:22+08:00,2026-08-28T23:00:05+08:00,"[""https://i1.28hse.com/2026/07/202607292300045785767_large.jpg"", ""https://i1.28hse.com/2026/07/202607292300042908084_large.jpg"", ""https://i1.28hse.com/2026/07/202607292300055644173_large.jpg"", ""https://i1.28hse.com/2026/07/202607292300048955885_large.jpg""]",,,22601,3407,26008,2166600,13083,7878253,4635356,-785407,3343889,-4129296
3926367,"【VR/圖則/分貝計】 大2房+露台,大型屋苑,高層山景,大型會所",大角咀,私人屋苑/香港小輪,6300000,415,2,1,中層,開放式廚房,23,小村置業有限公司,https://i1.28hse.com/2026/07/20260710153709205249_thumb.jpg,https://www.28hse.com/buy/apartment/property-3926367,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:03:32.030855+00:00,港灣豪庭,595,九龍大角咀港灣豪庭 福利街8號,"這是一個位於市中心的優質住宅單位，交通便捷。請與我們聯絡以安排參觀。
我們熟知社區環境。關於生活配套、租車位、小朋友升學，都可以幫到手。尚有其他單位選擇，可安排一次過參觀。　
 　
小村置業經紀本身也是資深物業投資者，專攻市區低價舊樓。精選推介租金回報率極高、升值潛力大的單位，每一個推介單位都經過深入研究。　
 　 
小村置業研究部同事持有法律、土木工程、金融學位，構建一系列舊樓折舊率、收購重建機會等模型，助客戶以專業策略購買住宅物業。 
 　
我們對裝修和處理漏水問題也有豐富的經驗，讓客戶無後顧之憂。 
 　
我們亦曾與超過十間大型租務管理公司合作，掌握高價放租的渠道。
　　
| 網上搵樓盤 | VR睇樓 |業主放盤
小村置業：www.omuraproperty.com
Facebook：www.facebook.com/omuraproperty",22.324368999999997,114.15979,,,明火煮食,,,2026-07-10T15:37:18+08:00,2026-07-10T15:37:18+08:00,2026-08-09T15:37:18+08:00,"[""https://i1.28hse.com/2026/07/202607101537096348265_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537108144721_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537108425495_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537108051438_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537116761822_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537112281637_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537111237040_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537121381926_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537121011661_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537122354587_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537136097974_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537136444832_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537138025197_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537147344288_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537147772108_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537147083481_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537151849096_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537156054600_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537163543260_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537165336675_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537173023316_large.jpg"", ""https://i1.28hse.com/2026/07/2026071015371721076_large.jpg"", ""https://i1.28hse.com/2026/07/202607101537176564369_large.jpg"", ""https://i1.28hse.com/2026/07/20260710153709205249_large.jpg""]",,,22673,3705,26378,2173500,13125,8005197,4650118,-996015,3343889,-4339904
3924643,(致滙地產-致真實盤)高層靚景，人見人愛！自用投資首選！,荃灣,單幢式大廈/私人屋苑/長實,6300000,516,2,,高層,,11,致滙地產,https://i1.28hse.com/2026/07/202607281914008510665_thumb.jpg,https://www.28hse.com/buy/apartment/property-3924643,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:35:26.908699+00:00,昇柏山,,新界荃灣昇柏山 油麻磡路63號,交通方便，樓齡新！華麗大堂！一見即愛！,1.0,1.0,,,,,,2026-07-09T13:45:35+08:00,2026-07-28T19:14:26+08:00,2026-08-08T13:45:35+08:00,"[""https://i1.28hse.com/2026/07/202607281914003361883_large.jpg"", ""https://i1.28hse.com/2026/07/202607281914012124780_large.jpg"", ""https://i1.28hse.com/2026/07/202607281914027681462_large.jpg"", ""https://i1.28hse.com/2026/07/202607281914035479293_large.jpg""]",,,22673,4160,26833,2173500,13125,8166224,4650118,-1308187,3343889,-4652077
3246287,優質靚盤推介^ 大一房 秒到地鐵 即買即住,長沙灣,私人屋苑/華懋,6300000,350,1,1,高層,,1,高盛地產,https://i1.28hse.com/2026/06/202606221536485479101_thumb.jpg,https://www.28hse.com/buy/apartment/property-3246287,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:06:47.786871+00:00,瑜悅,,九龍長沙灣瑜悅 東京街28號,"高實用率, 開揚, 旺中帶靜, 交通便利, 清雅裝修, 間隔四正",22.335566,114.15847,,,,,,2026-07-30T15:53:13+08:00,2026-07-30T15:53:13+08:00,2026-09-28T15:53:13+08:00,"[""https://i1.28hse.com/2026/06/202606221536496971665_large.jpg"", ""https://i1.28hse.com/2026/06/202606221536504790759_large.jpg"", ""https://i1.28hse.com/2026/06/202606221536523745855_large.jpg"", ""https://i1.28hse.com/2026/06/202606221536534055747_large.jpg"", ""https://i1.28hse.com/estate_data/63/27845/FLOOR/27845_20241009165048434549_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/27845/UNIT/27845_20241009165148275597_thumb.jpg""]",,,22673,3412,26086,2173500,13125,7901565,4650118,-795112,3343889,-4139001
3890405,近地鐵站，新樓，有會所,長沙灣,私人屋苑/華懋,6300000,350,1,1,高層,開放式廚房,1,利嘉閣地產有限公司,https://i1.28hse.com/2026/06/202606132204286132687_thumb.jpg,https://www.28hse.com/buy/apartment/property-3890405,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:09:08.821307+00:00,瑜悅,,九龍長沙灣瑜悅 東京街28號,近地鐵站，新樓，有會所,22.335566,114.15847,,,,,,2026-06-13T22:04:52+08:00,2026-06-13T22:04:52+08:00,2026-08-12T22:04:52+08:00,"[""https://i1.28hse.com/2026/06/202606132204293550243_large.jpg"", ""https://i1.28hse.com/2026/06/202606132204336618108_large.jpg"", ""https://i1.28hse.com/2026/06/202606132204372047329_large.jpg"", ""https://i1.28hse.com/2026/06/202606132204385395235_large.jpg""]",,,22673,3412,26086,2173500,13125,7901565,4650118,-795112,3343889,-4139001
3957782,業主誠意出售，實用兩房，梗厨，開揚市景，歡迎約睇,深水埗,私人屋苑/洋樓/單幢式大廈/九龍建業,6350000,396,2,1,中層,,13,鴻發地產物業,https://i1.28hse.com/2026/08/202608031424148518701_thumb.jpg,https://www.28hse.com/buy/apartment/property-3957782,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:11:40.492954+00:00,景怡峰,544,九龍深水埗景怡峰 西洋菜北街468號,"筍價出售, 罕有放盤, 簡單裝修, 連露台, 高實用率",22.330408,114.166786,,,,,,2026-08-03T14:24:39+08:00,2026-08-03T14:24:39+08:00,2026-09-02T14:24:39+08:00,"[""https://i1.28hse.com/2026/08/202608031424164852606_large.jpg"", ""https://i1.28hse.com/2026/08/202608031424172223509_large.jpg"", ""https://i1.28hse.com/2026/08/202608031424196582118_large.jpg"", ""https://i1.28hse.com/2026/08/202608031424202517509_large.jpg"", ""https://i1.28hse.com/2026/08/202608031424221875050_large.jpg"", ""https://i1.28hse.com/2026/08/202608031424236284623_large.jpg"", ""https://i1.28hse.com/estate_data/62/7342/FLOOR/7342_20240216121126581983_thumb.jpg"", ""https://i1.28hse.com/estate_data/62/7342/UNIT/7342_20240216121144667561_thumb.jpg""]",,,22853,3634,26487,2190750,13229,8033187,4687024,-961553,3343889,-4305443
3940958,《全新》市場最平！大一房筍盤…. 有票有驚喜！馬上約睇,長沙灣,私人屋苑/華懋,6350000,350,1,,高層,,1,中原地產-泓景臺分行,https://i1.28hse.com/2026/07/202607211715135182291_thumb.jpg,https://www.28hse.com/buy/apartment/property-3940958,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:07:26.491717+00:00,瑜悅,,九龍長沙灣瑜悅 東京街28號,"本人十幾年經驗，必定搵到你合適單位
有一手資料，有二手笥盤最真報價
歡迎24小時索取一二手資訊
2手荀盤推介
1手提供資料推介
專人提供優質服務
物業按揭供款查詢
物業轉按查詢
法律意見等等
誠心誠意，為你服務
歡迎合作️",22.335566,114.15847,,,,,,2026-07-21T17:15:33+08:00,2026-07-21T17:15:33+08:00,2026-08-20T17:15:33+08:00,"[""https://i1.28hse.com/2026/07/202607211715133185254_large.jpg"", ""https://i1.28hse.com/2026/07/202607211715148700872_large.jpg"", ""https://i1.28hse.com/2026/07/202607211715142637422_large.jpg"", ""https://i1.28hse.com/2026/07/202607211715158783523_large.jpg"", ""https://i1.28hse.com/estate_data/63/27845/FLOOR/27845_20241009165048434549_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/27845/UNIT/27845_20241009165148275597_thumb.jpg""]",,,22853,3427,26280,2190750,13229,7959848,4687024,-819376,3343889,-4163265
3948922,1分鐘地鐵，開揚，可看，大面積,長沙灣,私人屋苑/華懋,6350000,350,1,1,,開放式廚房,1,中原地產-營盤街分行,https://i1.28hse.com/2026/07/202607271945561341330_thumb.jpg,https://www.28hse.com/buy/apartment/property-3948922,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:07:07.064215+00:00,瑜悅,,九龍長沙灣瑜悅 東京街28號,"簡單裝修, 連露台",22.335566,114.15847,,,,,,2026-07-27T19:46:38+08:00,2026-07-27T19:46:38+08:00,2026-08-26T19:46:38+08:00,"[""https://i1.28hse.com/2026/07/202607271945566747833_large.jpg"", ""https://i1.28hse.com/2026/07/202607271945576807949_large.jpg"", ""https://i1.28hse.com/2026/07/202607271945574235106_large.jpg"", ""https://i1.28hse.com/2026/07/202607271945575756015_large.jpg"", ""https://i1.28hse.com/2026/07/202607271945586628774_large.jpg"", ""https://i1.28hse.com/estate_data/63/27845/FLOOR/27845_20241009165048434549_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/27845/UNIT/27845_20241009165148275597_thumb.jpg""]",,,22853,3427,26280,2190750,13229,7959848,4687024,-819376,3343889,-4163265
3964808,1 分鐘地鐵，市區享開揚景350呎新簇【即睇即買！即住即收租！】,長沙灣,私人屋苑/華懋,6350000,350,1,1,高層,開放式廚房,1,中原地產-美孚3期B組,https://i1.28hse.com/2026/08/202608080014418334373_thumb.jpg,https://www.28hse.com/buy/apartment/property-3964808,2026-08-07T16:19:46.780897+00:00,2026-08-07T16:21:22.163129+00:00,瑜悅,,九龍長沙灣瑜悅 東京街28號,"歡迎24小時致電或what's app查詢
️提供專業 親切 誠懇一條龍服務
銀行估價，按揭壓力測試，首期和供款細節, 免費按揭轉介
律師行介紹及免費法律諮詢
全港一手新盤資訊免費專車接送睇樓
售後服務包括：水,電,煤,差餉,地租轉名, ...
️專營西九龍各大屋苑/半新樓二手租賃/買賣️
️全港新盤新樓新房優點缺點專業分析講解️
️至幫你！歡迎Wts、Vx 或致電查詢大量筍盤️",22.335566,114.15847,,,,,,2026-08-08T00:16:20+08:00,2026-08-08T00:16:20+08:00,2026-09-07T00:16:20+08:00,"[""https://i1.28hse.com/2026/08/202608080014426779460_large.jpg"", ""https://i1.28hse.com/2026/08/202608080014434733474_large.jpg"", ""https://i1.28hse.com/2026/08/202608080014441728426_large.jpg"", ""https://i1.28hse.com/2026/08/202608080014465239548_large.jpg"", ""https://i1.28hse.com/2026/08/202608080015576492493_large.jpg"", ""https://i1.28hse.com/2026/08/202608080014418334373_large.jpg"", ""https://i1.28hse.com/estate_data/63/27845/FLOOR/27845_20241009165048434549_thumb.jpg"", ""https://i1.28hse.com/estate_data/63/27845/UNIT/27845_20241009165148275597_thumb.jpg""]",,,22853,3427,26280,2190750,13229,7959848,4687024,-819376,3343889,-4163265
3960637,【可試$610萬】【開揚2房靚景】【有票有驚喜】,大角咀,私人屋苑/新鴻基,6380000,457,2,1,中層,,18,美聯物業代理有限公司,https://i1.28hse.com/2026/08/202608051321054621280_thumb.jpg,https://www.28hse.com/buy/apartment/property-3960637,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:02:15.700100+00:00,柏豐28,607,九龍大角咀柏豐28 必發道28號,"歡迎致電 / Whatsapp / WeChat 查詢
致電Jimmy Yiu : *24小時 即時回覆
微信號：J2mmyiu
另有同區不同筍盤供閣下比較!
24小時為你提供專業意見服務
並提供一站式服務:
●免費物業按揭服務
●免費物業轉按查詢
●專車接送各區睇樓參觀
●完善售後服務
●專業法律意見等等
五星級服務必定能協助你輕鬆置業安家！",22.322407,114.164879,,,,,,2026-08-05T13:21:07+08:00,2026-08-05T13:22:10+08:00,2026-09-04T13:21:07+08:00,"[""https://i1.28hse.com/2026/08/202608051321055830802_large.jpg"", ""https://i1.28hse.com/2026/08/202608051321062015061_large.jpg"", ""https://i1.28hse.com/2026/08/202608051321062070950_large.jpg"", ""https://i1.28hse.com/2026/08/202608051321073564809_large.jpg""]",,,22961,3917,26878,2201100,13292,8165410,4709168,-1164651,3343889,-4508541
3894440,樓上是GYM ROOM~儼如複式單位買家免佣 精明識得慳,葵涌,私人屋苑/長實,6380000,479,2,1,高層,,19,,https://i1.28hse.com/2026/06/202606170139455627367_thumb.jpg,https://www.28hse.com/buy/apartment/property-3894440,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:29:52.829415+00:00,雍雅軒,,新界葵涌雍雅軒 和宜合道,"頂層單位，兩房兩廳，實用面積479尺，現有生約租客居住，投資或自住皆可。單位新淨企理，四正實用。環境清幽開揚，遠望山景。交通四通八達，方便出入。商場食肆林立，配合生活所需。
完善優質管理，單位內提供免費WiFi。另設有會所、泳池、健身室及各康樂設施，營造舒適生活圈。
業主私人自讓，買賣雙方免佣，守法合規透明。有誠意者請致電~Jason洽談，或whatsapp留言。",22.366341,114.136673,,,,,,2026-06-17T01:42:30+08:00,2026-06-17T01:42:30+08:00,2026-08-16T01:42:30+08:00,"[""https://i1.28hse.com/2026/06/202606170139402361613_large.jpg"", ""https://i1.28hse.com/2026/06/202606170139501851447_large.jpg"", ""https://i1.28hse.com/2026/06/202606170139514420915_large.jpg"", ""https://i1.28hse.com/2026/06/202606170139533597445_large.jpg"", ""https://i1.28hse.com/2026/06/202606170139555222343_large.jpg"", ""https://i1.28hse.com/2026/06/202606170139591676847_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140024523362_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140033036814_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140057770569_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140072558261_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140097586273_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140125987000_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140162209265_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140211872162_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140242305653_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140285319356_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140306714422_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140311824778_large.jpg"", ""https://i1.28hse.com/2026/06/202606170140334319707_large.jpg""]",,,22961,4016,26977,2201100,13292,8200485,4709168,-1232649,3343889,-4576538
3943254,Lily推薦！ 【雍雅軒】高層連租約放賣 · 投資首選,葵涌,私人屋苑/長實,6380000,474,2,1,,,19,利嘉閣地產有限公司,https://i1.28hse.com/2026/07/202607231429094163092_thumb.jpg,https://www.28hse.com/buy/apartment/property-3943254,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:28:11.110139+00:00,雍雅軒,665,新界葵涌雍雅軒 和宜合道,"位置： 葵涌雍雅軒 (高層單位)
 實用面積： 474呎
 售價： $635萬 (連現有租約，即買即收租，可議價！)
---
 單位優勢：
· 高層開揚：居高臨下，光猛通風，景觀無遮擋，自住投資皆宜。
· 現有租客：單位現正出租，租約穩定，買入即享每月租金收入，回報可觀（歡迎查詢租金詳情）。
· 間隔實用：474呎原則兩房，零窗台，空間四正，保養新淨，無需即時翻新。
 會所及配套：
· 豪華會所（泳池、健身室、兒童遊樂區），基座商場超市，生活便利。
 交通：
· 專車接駁葵芳港鐵站，多條巴士小巴線來往各區。",22.366341,114.136673,,,,,,2026-07-23T14:34:17+08:00,2026-07-23T14:39:04+08:00,2026-09-21T14:34:17+08:00,"[""https://i1.28hse.com/2026/07/202607231429016278630_large.jpg"", ""https://i1.28hse.com/2026/07/202607231429028418503_large.jpg"", ""https://i1.28hse.com/2026/07/202607231429037451852_large.jpg"", ""https://i1.28hse.com/2026/07/202607231429045807466_large.jpg"", ""https://i1.28hse.com/2026/07/20260723142905193709_large.jpg"", ""https://i1.28hse.com/2026/07/202607231429065265967_large.jpg"", ""https://i1.28hse.com/2026/07/202607231429076063165_large.jpg"", ""https://i1.28hse.com/2026/07/202607231429083841543_large.jpg"", ""https://i1.28hse.com/estate_data/114/4678/FLOOR/4678_20240115175123168257_thumb.jpg"", ""https://i1.28hse.com/estate_data/114/4678/UNIT/4678_20240115175227798854_thumb.jpg""]",,,22961,3994,26955,2201100,13292,8192513,4709168,-1217195,3343889,-4561084
3957579,"(獨家)高層靚裝 有票可傾, 業主好想賣【葵涌卓傑專區】歡迎約睇",葵涌,私人屋苑/長實,6380000,470,2,1,高層,,19,卓傑 -住宅分行,https://i1.28hse.com/2026/08/202608031212114714410_thumb.jpg,https://www.28hse.com/buy/apartment/property-3957579,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:27:33.638514+00:00,雍雅軒,657,新界葵涌雍雅軒 和宜合道,"筍價出售, 價錢可議, 新委托, 即約即睇",22.366341,114.136673,,,,,,2026-08-03T12:12:53+08:00,2026-08-03T16:04:03+08:00,2026-09-02T12:12:53+08:00,"[""https://i1.28hse.com/2026/08/202608031212121449381_large.jpg"", ""https://i1.28hse.com/2026/08/202608031212116505836_large.jpg"", ""https://i1.28hse.com/2026/08/20260803121212711442_large.jpg"", ""https://i1.28hse.com/2026/08/20260803121212422055_large.jpg"", ""https://i1.28hse.com/2026/08/202608031212132041649_large.jpg"", ""https://i1.28hse.com/2026/08/202608031212137586453_large.jpg"", ""https://i1.28hse.com/2026/08/202608031212101290012_large.jpg"", ""https://i1.28hse.com/2026/08/202608031212112296006_large.jpg"", ""https://i1.28hse.com/2026/08/202608031212117431508_large.jpg"", ""https://i1.28hse.com/2026/08/202608031212115460599_large.jpg"", ""https://i1.28hse.com/2026/08/20260803121213586569_large.jpg"", ""https://i1.28hse.com/estate_data/114/4678/FLOOR/4678_20240115175137632569_thumb.jpg"", ""https://i1.28hse.com/estate_data/114/4678/UNIT/4678_20240115175257337157_thumb.jpg""]",,,22961,3976,26937,2201100,13292,8186136,4709168,-1204832,3343889,-4548721
